Id,Score,Summary,Text,FoodSafetyFlag,SemanticScore,SemanticFlagged,DebertaConfirmed,DebertaSafetyScore,DebertaCategory,FinalSafetyScore,ActionStatus,Human_Is_Hazard,Human_Category,Notes
86920,1,SMELLED LIKE MILDEW,"WORST PURCHASE I EVER BOUGHT OFF OF AMAZON AND I HAVE BOUGHT 100'S OF ITEMS THIS PRODUCT SMELLED LIKE A SMELLY OLD CLOSET. I THREW IN TRASH, MOST DISGUSTING SMELL, HAD TO BURN A CANDLE TO GET SMELL OUT OF MY HOUSE.",TRUE,0.497084737,TRUE,TRUE,0.623261511,Quality_Defect,0.6233,Medium Alert (Manual Review),1,Spoilage,
36414,5,Yum!,"Please note that there is an intial fishy smell I can only compare to tuna when draining. Drain and rinse very well, saute in coconut oil or olive oil until the excess water evaporates, serve with your favorite asian or italian sauce.",TRUE,0.403838009,TRUE,TRUE,0.656698465,Contamination,0.0657,Safe / False Positive,0,Safe,
250142,1,I would have expected better.,"This product was so stale, it was uneatable.  I am so disappointed with French's.  The amount of money I spent for this and to get this product in such condition is deplorable.",TRUE,0.39278388,TRUE,TRUE,0.745093107,Spoilage,0.7451,Medium Alert (Manual Review),0,Safe,
485733,1,tasted funny,"I have purchased these in the past, but this order tasted a little stale. I have purchased food many times, but this was the first time that I have been disappointed in the quality. I should have returned it.",TRUE,0.446227282,TRUE,TRUE,0.564970315,Spoilage,0.565,Medium Alert (Manual Review),0,Safe,
493229,1,Horrible,This stuff tasted like pipe tobacco smells. My Son didn't like it either and I ended up throwing it out.,FALSE,0.565446138,TRUE,TRUE,0.772242427,Spoilage,0.7722,Medium Alert (Manual Review),0,Safe,
262082,1,Not as Expected,SO disappointed off taste all the flavors taste the same-not worth eating had to throw them away-cannot understand the great reviews..there is so many better products available,FALSE,0.442291588,TRUE,TRUE,0.538220882,Spoilage,0.5382,Medium Alert (Manual Review),0,Safe,
93590,5,GREAT COOKIES,"My son has a ton of allergies and there are so few things he can have that are not homeade.  These cookies however have made the list for snack food he can eat being that they are free of peanuts, wheat, soy, treenuts and more.  I have not found an animal cracker on the market that is free of all those allergens.  usually they at least have soy. the bigger deal for me though is that these things are GOOD! I tried them and love them.  I don't eat them of course but the majority of the allergy free food I try of my sons, i dont' really like.  I'd never eat them more than once. these though I coudl definately.  My other son loves them too. It is so great to find a snack food for a small child with allergies that he can take to school and be like every one else.",FALSE,0.498681247,TRUE,TRUE,0.562105119,Contamination,0.0562,Safe / False Positive,0,Safe,
288176,2,Funky!,Tastes funky - I only tasted it once and threw the rest away. I've had much better.,FALSE,0.536143541,TRUE,TRUE,0.57777375,Spoilage,0.5778,Medium Alert (Manual Review),0,Safe,
388076,4,Creamy conditioner that flows well out of the bottle,"The conditioner ingredients are unremarkable - chemicals plus oils from almonds, coconuts, soybeans and sunflower seeds. Many conditioners have a similar smell - not a heavy perfume - just that of a typical hair product.<br /><br />Many conditioners now have bottles with lids at the bottom. This is no exception, the bottle is elegant and simple - not fat - so it only contains 12.7 fl. oz. (375 ml), yet is the same height as a 25.4 fl. oz. (750 ml) bottle - clever packaging to make you think you've bought more than you really have. What differentiates this conditioner is its consistency. It is neither too thick to pour nor too runny to drip. It has just the right creamy consistency that makes it easy to rub into the hair.<br /><br />I have thick, dry, over-treated hair that can be quite brittle. The conditioner performed as well as the conditioners that typically come with hair color. I have used a paraben free SimplyU conditioner from Walmart that I like better.<br /><br />I compared this conditioner with <a href=""http://www.amazon.com/gp/product/B001QXC97W"">Dove Daily Moisture Therapy Conditioner, Dry/Rough Hair, 40 Ounce (Pack of 2)</a> and <a href=""http://www.amazon.com/gp/product/B004A8V8A4"">Garnier Fructis Conditioner, Fortifying, Pure Clean, Normal Hair, 13 oz.</a>.  Both of these were thicker and in both cases I had to put water in the bottle to dilute them - so they probably will last for more shampoos per fluid ounce (or milliliter) than the Clear Scalp and Hair Therapy Conditioner, which I have not had to dilute.<br /><br />I don't wash my hair every day - so the idea of a Nourishing Daily Conditioner doesn't appeal - however I do use conditioner once or twice a week. It has left my hair manageable, just as any other good conditioner would.<br /><br />This conditioner is not one I would rave about, but it does have excellent creamy consistency that makes it easy to apply.  I like paraben free, very simple products. This has about 30 ingredients - are they really all necessary?",FALSE,0.422444314,TRUE,TRUE,0.974362791,Contamination,0.0974,Safe / False Positive,0,Safe,
357992,1,Rancid Oil?,"Upon opening the bags, there was a very strong odor of rancid oil. I opened them all, and it was the same. I assumed there would be no refund for opened bags of chips, so I ended up throwing all 12 bags into the garbage.",TRUE,0.4358356,TRUE,TRUE,0.821805656,Spoilage,0.8218,Medium Alert (Manual Review),1,Spoilage,
198457,2,Personal preference,I had hoped this tea would taste better but it just tastes to me like I steeped weeds from the backyard.,FALSE,0.399712205,TRUE,TRUE,0.984263659,Contamination,0.9843,High Alert (Action Required),0,Safe,
41404,5,"Well, Patches sure loves it! 5 stars for that :)","Personally, I wish it smelled less fishy, but then I'm not eating it.  My 17 year old formerly outdoor cat thinks it's manna from heaven and that's what counts :)",FALSE,0.395911336,TRUE,TRUE,0.920504987,Contamination,0.0921,Safe / False Positive,0,Safe,
530843,1,Not a keeper,"Two problems:<br />1) Cans are extremely thin, so six of the cans were either completely empty from rupture or just about to rupture, so had to carefully open and empty.<br />2) Hate to admit it, but this product really tasted like the ""seltzer""-type cold remedies, but worse, because the lemon flavor of the seltzer ""medicine"" actually tasted better! I really wanted to like this, especially since I've had such good results with other brands of similar products, but it's definitely a no-go.<br />However, Amazon very kindly refunded me the cost of the entire shipment, even though I didn't hold them responsible for the lousy handling/shipping which was out of their hands, and I thank Amazon for their consideration. I've had great results in shopping with Amazon, and will continue doing so since this is the only way I can browse, compare, and shop (am bed-bound, but prefer doing my own shopping). Thanks.",TRUE,0.575685322,TRUE,TRUE,0.631245911,Quality_Defect,0.6312,Medium Alert (Manual Review),1,Contamination,
215336,3,Good value but.....,"This tea has a very grassy, vegetal taste and smell, which can be good or bad depending on your preference.",FALSE,0.390444636,TRUE,TRUE,0.579848468,Contamination,0.4639,Safe / False Positive,0,Safe,
480728,2,Buy with caution...,"This one is just bad, very, very bad according to my TWO Persians!  One jumped away, came back and actually pawed my leg he was so upset over it and the female, well, she could smell it from a distance and wouldn't even approach the bowl!  Good ole' Ollie the neighborhood oppossum had quite the feast that night with these two cans of expensive cat food!  This variety has chunks of meat, kinda like squares actually, mixed in with a thick gravy.  I'm surprised that my male passed it up but since they both gave it the ""paws down"" response, it must be something in the mix.  Cannot recomend this one - try one of the others first.",FALSE,0.41768226,TRUE,TRUE,0.542231739,Spoilage,0.5422,Medium Alert (Manual Review),0,Safe,
22782,1,Nuts had gone bad.,"Maybe I got the runt of the litter, but when I opened the bag, the foul musty/moldy smell hit me in the face. Even though the label (which was just a printed sticker as opposed to something stamped on the bag itself) said good until 1/2013, there was no doubt that the food had gone bad. Very disappointing.",TRUE,0.506054878,TRUE,TRUE,0.613720179,Contamination,0.6137,Medium Alert (Manual Review),1,Spoilage,
300951,1,Pond water would taste better..,"Stale, tastless crap. Dont bother. The hassle to return is riduclous, you have to pay and it has to be thrown out anyway, Why put customer thru all this for cheap little item.",TRUE,0.405478656,TRUE,TRUE,0.719450116,Spoilage,0.7195,Medium Alert (Manual Review),0,Safe,
532610,5,Great Product,My mini schnauzer is allergic to corn and soy and this is the first dog food I have found that doesn't make her sick and/or itchy.  I don't know where the previous reviewer shopped but I just got home from Petco and realized I could have saved seventeen dollars if I had bought the same items from amazon.com.  I will be buying my dog food here from now on.  Amazon also offers more of the 'limited ingredient' line for allergy-prone dogs like mine.,FALSE,0.421405315,TRUE,TRUE,0.675107002,Contamination,0.0675,Safe / False Positive,0,Safe,
538007,4,Caviar as it should be,"The taste and appearance were just as I was expecting; medium grain roe and salty, but not too salty. Very good, would buy it again!",FALSE,0.419258684,TRUE,TRUE,0.602542341,Contamination,0.0603,Safe / False Positive,0,Safe,
10662,1,Awful.  How can they sell this in good conscience?,"This tin must have been sitting on the shelf for a decade; it was totally dried out when I opened it.  When treacle sponge pudding dries, it smells nasty and can't be reconstituted, even with water and some heat.<br /><br />Total waste of money.",FALSE,0.476756573,TRUE,TRUE,0.968120694,Spoilage,0.9681,High Alert (Action Required),1,Spoilage,
505429,2,"Poor packaging, damaged cans",Packing was not appropriate. The cardboard box was torn in several places. Cans were dented. One can had broken and leaked over at least 4 other cans causing a smelly mess. It was quite unpleasant.,FALSE,0.503484249,TRUE,TRUE,0.629273713,Spoilage,0.6293,Medium Alert (Manual Review),1,Contamination,
